# ChronoModel 2.0.18
# ChronoModel Project
# Date Format : BC/AD
iter,UP Begin,UP End,VI,XI,XII
62479,-37962.9336385387,-30875.5374330436,-30875.5374330436,-36435.1341932631,-37962.9336385387
62480,-37644.9469716464,-30423.1005180029,-30423.1005180029,-36768.3623647038,-37644.9469716464
62481,-38165.7150248118,-30739.6381601438,-30739.6381601438,-36341.0820672925,-38165.7150248118
62482,-37796.2672808993,-28749.5127481697,-28749.5127481697,-36047.0266462707,-37796.2672808993
62483,-37956.9471728037,-28811.4536938458,-28811.4536938458,-36192.9286013564,-37956.9471728037
62484,-38354.8385489339,-30120.7060317263,-30120.7060317263,-36482.2021764356,-38354.8385489339
62485,-38215.087773746,-29972.5580379872,-29972.5580379872,-36722.5735138471,-38215.087773746
62486,-38627.516346436,-30143.7667834679,-30143.7667834679,-33611.5409588974,-38627.516346436
62487,-37530.7571514845,-30407.2993316345,-30407.2993316345,-36661.298729941,-37530.7571514845
62488,-37885.8858925126,-30148.6078563012,-30148.6078563012,-36120.8709001337,-37885.8858925126
62489,-37487.9847199378,-32078.5871181183,-32078.5871181183,-35309.7125427741,-37487.9847199378
62490,-37816.1255277939,-30416.235575425,-30416.235575425,-35934.8411465553,-37816.1255277939
62491,-37925.7555781005,-30300.7401033193,-30300.7401033193,-35923.3357657379,-37925.7555781005
62492,-37133.6206363651,-30341.7803375592,-30341.7803375592,-36396.0981641528,-37133.6206363651
62493,-37593.4452598259,-30167.4500916327,-30167.4500916327,-36716.8916566876,-37593.4452598259
62494,-38004.9957333254,-29670.691581876,-29670.691581876,-35538.7085824274,-38004.9957333254
62495,-37843.5912588397,-29743.4676219786,-29743.4676219786,-36598.7321409183,-37843.5912588397
62496,-38291.9711907783,-30064.4229694475,-30064.4229694475,-37449.4952847847,-38291.9711907783
62497,-37716.8380309408,-30332.8420278614,-30332.8420278614,-36365.4815733381,-37716.8380309408
62498,-37794.610759698,-30011.4758200327,-30011.4758200327,-37011.0517155833,-37794.610759698
62499,-37876.7700052511,-30262.785971786,-30262.785971786,-36003.1472279022,-37876.7700052511
62500,-37999.6873511199,-30360.1165010252,-30360.1165010252,-36338.5424964823,-37999.6873511199
62501,-37656.20119852,-29891.605661436,-29891.605661436,-36131.6319990018,-37656.20119852
62502,-37871.4503805229,-30544.3718364202,-30544.3718364202,-33986.8339615062,-37871.4503805229
62503,-37089.68792366,-30417.2882276587,-30417.2882276587,-35856.6316667016,-37089.68792366
62504,-38359.90408982,-30573.9138222296,-30573.9138222296,-35777.902671835,-38359.90408982
62505,-37650.29164245,-29599.6130485463,-29599.6130485463,-36435.9549717972,-37650.29164245
62506,-37209.3687398086,-30122.6967826291,-30122.6967826291,-36307.9618709177,-37209.3687398086
62507,-36798.1644948359,-30268.7060898779,-30268.7060898779,-36234.6926465794,-36798.1644948359
62508,-37645.9605228978,-30375.0314056823,-30375.0314056823,-36810.860073194,-37645.9605228978
62509,-37318.0982632531,-29817.5737992589,-29817.5737992589,-36346.5163517602,-37318.0982632531
62510,-37332.3063058803,-30292.2603311889,-30292.2603311889,-36595.6594799225,-37332.3063058803
62511,-38141.8729389612,-30776.7263245595,-30776.7263245595,-35695.4885505818,-38141.8729389612
62512,-37819.0090913205,-29964.465019114,-29964.465019114,-36106.1769213249,-37819.0090913205
62513,-37641.0895900773,-30755.3799396703,-30755.3799396703,-36329.7476355151,-37641.0895900773
62514,-37618.2161866363,-29667.6019809688,-29667.6019809688,-36164.9176452455,-37618.2161866363
62515,-37627.4768308307,-31728.813956881,-31728.813956881,-36788.4412733751,-37627.4768308307
62516,-38017.0874751316,-29764.2470590664,-29764.2470590664,-35890.843217524,-38017.0874751316
62517,-37488.7048170692,-31541.4104424814,-31541.4104424814,-36875.0759989949,-37488.7048170692
62518,-38139.9615031511,-31317.0784619669,-31317.0784619669,-36980.4862723587,-38139.9615031511
62519,-38175.8398816751,-30141.781890496,-30141.781890496,-37269.8197383961,-38175.8398816751
62520,-37587.7165911088,-30321.0081234456,-30321.0081234456,-35996.5751950053,-37587.7165911088
62521,-37917.6167721378,-30646.5838306115,-30646.5838306115,-36547.7421337377,-37917.6167721378
62522,-37685.6314049168,-30701.7421905891,-30701.7421905891,-36786.8462640557,-37685.6314049168
62523,-37418.1124150877,-29867.8172017801,-29867.8172017801,-35901.058046064,-37418.1124150877
62524,-37507.6137263769,-30268.7742510179,-30268.7742510179,-36844.8815116109,-37507.6137263769
62525,-38163.6150722667,-30572.466079845,-30572.466079845,-36120.6622146151,-38163.6150722667
62526,-37802.6091532242,-30843.830291755,-30843.830291755,-36772.9029605038,-37802.6091532242
62527,-37112.9365580992,-30151.2777095378,-30151.2777095378,-36583.7519036249,-37112.9365580992
62528,-37651.1023655178,-30656.7662710864,-30656.7662710864,-36054.8314797374,-37651.1023655178
62529,-37905.3869256968,-29662.4553822493,-29662.4553822493,-36997.2786482573,-37905.3869256968
62530,-38456.1824758793,-30553.7463858006,-30553.7463858006,-36353.3950091966,-38456.1824758793
62531,-37858.5803234678,-29686.0069927745,-29686.0069927745,-36640.9577291936,-37858.5803234678
62532,-37242.8812135513,-30458.9039095661,-30458.9039095661,-35808.6069741904,-37242.8812135513
62533,-37810.0293414311,-30285.8753156585,-30285.8753156585,-36809.932791194,-37810.0293414311
62534,-37758.684980453,-32799.0879567634,-32799.0879567634,-36680.1513040325,-37758.684980453
62535,-37921.7948924554,-29594.719720907,-29594.719720907,-36369.1568582185,-37921.7948924554
62536,-37973.2995161431,-29337.8787780235,-29337.8787780235,-36116.8000830505,-37973.2995161431
62537,-38151.5496605698,-30295.541134294,-30295.541134294,-36886.6280036927,-38151.5496605698
62538,-38034.7039013697,-30234.280001391,-30234.280001391,-36136.666557419,-38034.7039013697
62539,-37861.8272045273,-30729.3126684379,-30729.3126684379,-36925.1927974929,-37861.8272045273
62540,-38205.9451064817,-34252.3393158961,-34252.3393158961,-36594.6162707247,-38205.9451064817
62541,-37949.9249596715,-30092.2960442791,-30092.2960442791,-33811.5547619638,-37949.9249596715
62542,-37602.2155278555,-29099.2212600013,-29099.2212600013,-36370.0763570555,-37602.2155278555
62543,-36673.3761111848,-30338.703899318,-30338.703899318,-36458.7613397786,-36673.3761111848
62544,-38063.0167995695,-30635.175246165,-30635.175246165,-36184.2954313148,-38063.0167995695
62545,-38112.0539655629,-30185.7052757543,-30185.7052757543,-36747.8497185966,-38112.0539655629
62546,-37202.2210871076,-29993.461035759,-29993.461035759,-36734.0960933975,-37202.2210871076
62547,-37622.1232835847,-30476.6455365433,-30476.6455365433,-36086.0274598551,-37622.1232835847
62548,-36804.6716887516,-30314.1634682756,-30314.1634682756,-36383.1112302431,-36804.6716887516
62549,-37829.1435942101,-30454.7772398046,-30454.7772398046,-37455.3322304179,-37829.1435942101
62550,-37684.0763728447,-29920.2876902883,-29920.2876902883,-36171.3728144395,-37684.0763728447
62551,-38334.9108846858,-29899.877126348,-29899.877126348,-35717.2862252172,-38334.9108846858
62552,-37363.939863658,-29062.5889641261,-29062.5889641261,-36598.6548965273,-37363.939863658
62553,-37928.5382902401,-29672.8897914312,-29672.8897914312,-36296.2041907026,-37928.5382902401
62554,-37815.0370646399,-29790.7742902067,-29790.7742902067,-36500.8811978754,-37815.0370646399
62555,-37919.8114181879,-29833.8042713086,-29833.8042713086,-36483.8003848366,-37919.8114181879
62556,-37748.0301398413,-30434.6634308356,-30434.6634308356,-35903.2024897499,-37748.0301398413
62557,-37535.0978002809,-30360.9078957734,-30360.9078957734,-34917.4357999772,-37535.0978002809
62558,-38088.269059123,-30345.8611016882,-30345.8611016882,-36351.8114069593,-38088.269059123
62559,-38018.7700302995,-30772.3819925359,-30772.3819925359,-35754.2217160649,-38018.7700302995
62560,-37990.9236460071,-30981.9378138424,-30981.9378138424,-36836.1817112663,-37990.9236460071
62561,-38515.4632509254,-29341.6031024112,-29341.6031024112,-36983.0550016927,-38515.4632509254
62562,-38649.2558176739,-30154.5833912381,-30154.5833912381,-35882.8927224016,-38649.2558176739
62563,-38437.0081196801,-29774.833974493,-29774.833974493,-36410.4179047208,-38437.0081196801
62564,-37643.4918282858,-30920.3248487672,-30920.3248487672,-35940.3215319991,-37643.4918282858
62565,-37622.1697080357,-29763.8352152752,-29763.8352152752,-36325.1939780094,-37622.1697080357
62566,-37443.312990628,-30022.0576170557,-30022.0576170557,-35628.0873112835,-37443.312990628
62567,-37724.8206753917,-30063.9334242859,-30063.9334242859,-33779.3148016333,-37724.8206753917
62568,-36903.6441210346,-29826.159426486,-29826.159426486,-36705.9227113723,-36903.6441210346
62569,-37926.9843611219,-30505.7918012054,-30505.7918012054,-36701.0354969939,-37926.9843611219
62570,-38012.7778419651,-29828.7753805832,-29828.7753805832,-36513.1926629805,-38012.7778419651
62571,-36982.3935820136,-30072.205195198,-30072.205195198,-34296.9692612914,-36982.3935820136
62572,-37613.4850589984,-29232.2876118385,-29232.2876118385,-36088.6303906058,-37613.4850589984
62573,-38594.0850700503,-29927.1221078766,-29927.1221078766,-36648.2526618469,-38594.0850700503
62574,-38127.6090713366,-30453.1107135092,-30453.1107135092,-36719.215730698,-38127.6090713366
62575,-37993.8222119376,-29977.8210653578,-29977.8210653578,-36322.8642362903,-37993.8222119376
62576,-37950.9929409408,-30337.6860156571,-30337.6860156571,-35972.8455379026,-37950.9929409408
62577,-38398.6128795053,-30453.067017332,-30453.067017332,-36735.1549901245,-38398.6128795053
62578,-37990.6904892055,-30502.6031932894,-30502.6031932894,-35640.5705390459,-37990.6904892055
62579,-37793.9032067566,-30267.7532327871,-30267.7532327871,-36340.0224787505,-37793.9032067566
62580,-37507.3291717783,-30178.3368487848,-30178.3368487848,-36413.8038391862,-37507.3291717783
62581,-38117.0357337684,-30886.0752223567,-30886.0752223567,-35672.2410137495,-38117.0357337684
62582,-38209.9307643349,-30764.418105539,-30764.418105539,-35941.8317286687,-38209.9307643349
62583,-37387.4467620308,-30514.2823700875,-30514.2823700875,-36551.3565788208,-37387.4467620308
62584,-38314.4994302975,-30207.5733402507,-30207.5733402507,-36631.5482943556,-38314.4994302975
62585,-37756.2947350509,-30196.879256616,-30196.879256616,-36323.2304948323,-37756.2947350509
62586,-37751.4821004876,-30620.4737168493,-30620.4737168493,-35300.4512809886,-37751.4821004876
62587,-37662.1970157794,-30669.557146282,-30669.557146282,-36362.959679281,-37662.1970157794
62588,-37152.0667349127,-30767.0985043689,-30767.0985043689,-36415.4770378179,-37152.0667349127
62589,-37469.2478109617,-30288.1302519042,-30288.1302519042,-36273.6674541724,-37469.2478109617
62590,-37492.9781203981,-30125.2728566855,-30125.2728566855,-36445.6973858597,-37492.9781203981
62591,-37426.9600764578,-29974.1154598005,-29974.1154598005,-36461.6719350461,-37426.9600764578
62592,-37679.8814482943,-30598.4864368361,-30598.4864368361,-36312.4816266153,-37679.8814482943
62593,-37648.5636592924,-30243.9167578764,-30243.9167578764,-35745.5109448107,-37648.5636592924
62594,-37307.2970188582,-29950.808276472,-29950.808276472,-37083.6522414538,-37307.2970188582
62595,-38055.546375841,-30243.5786553156,-30243.5786553156,-36962.5549607605,-38055.546375841
62596,-37380.8071208505,-31143.5686679146,-31143.5686679146,-35842.0578449822,-37380.8071208505
62597,-37276.3720227568,-30711.616471083,-30711.616471083,-36953.9604073945,-37276.3720227568
62598,-38042.9578966524,-30302.7468064877,-30302.7468064877,-36635.2966446504,-38042.9578966524
62599,-37634.5411555297,-30665.0985284478,-30665.0985284478,-36800.8445220999,-37634.5411555297
62600,-37859.3029541689,-29901.9146560059,-29901.9146560059,-35913.2813695841,-37859.3029541689
62601,-37921.1842433703,-33827.7504206669,-33827.7504206669,-35837.3388198725,-37921.1842433703
62602,-37686.5102341683,-29950.1233094083,-29950.1233094083,-36220.2001391244,-37686.5102341683
62603,-38223.0856317685,-30370.7575763609,-30370.7575763609,-36999.7257882222,-38223.0856317685
62604,-38177.2026633241,-30069.4057625598,-30069.4057625598,-36075.5252365254,-38177.2026633241
62605,-36482.9966077876,-30467.0927834202,-30467.0927834202,-36301.9070990031,-36482.9966077876
62606,-37805.2503353315,-30791.4840595521,-30791.4840595521,-36144.5799796004,-37805.2503353315
62607,-36921.7374880443,-30231.3957230163,-30231.3957230163,-36351.1360462175,-36921.7374880443
62608,-37449.0410786169,-30622.4498103018,-30622.4498103018,-36376.4455696732,-37449.0410786169
62609,-37437.5637614289,-29335.5997737076,-29335.5997737076,-36480.4310779267,-37437.5637614289
62610,-37353.4077884873,-30727.2486421588,-30727.2486421588,-35947.8702018822,-37353.4077884873
62611,-36888.0362433907,-30423.59930937,-30423.59930937,-36054.1056842442,-36888.0362433907
62612,-37516.1301960004,-30392.9074065625,-30392.9074065625,-34847.0144544856,-37516.1301960004
62613,-38032.3875974926,-29705.7948864797,-29705.7948864797,-35827.1458792735,-38032.3875974926
62614,-37575.7155904979,-30521.4195858483,-30521.4195858483,-36464.0855049975,-37575.7155904979
62615,-37366.1693740335,-30592.6121940289,-30592.6121940289,-36871.6246602505,-37366.1693740335
62616,-37413.4026926608,-30652.0262716862,-30652.0262716862,-35532.7332318561,-37413.4026926608
62617,-38046.9862277591,-30452.0059828082,-30452.0059828082,-35801.6833048726,-38046.9862277591
62618,-37899.6250434931,-30285.874080489,-30285.874080489,-36341.0524150272,-37899.6250434931
62619,-38141.8795785694,-30032.6859227617,-30032.6859227617,-36774.9066254372,-38141.8795785694
62620,-37935.89738441,-30688.0907893357,-30688.0907893357,-36711.832738813,-37935.89738441
62621,-38315.2366023832,-30385.782680229,-30385.782680229,-35875.5108113123,-38315.2366023832
62622,-38558.0814090326,-29768.1838233029,-29768.1838233029,-36506.1685909445,-38558.0814090326
62623,-37817.1639386118,-29625.1350203116,-29625.1350203116,-36353.1949249041,-37817.1639386118
62624,-37688.1030885688,-30361.1426718163,-30361.1426718163,-36483.894002371,-37688.1030885688
62625,-37600.6043476625,-30299.8433946603,-30299.8433946603,-34999.9508936111,-37600.6043476625
62626,-38586.4800894694,-30372.8264576346,-30372.8264576346,-36108.1805249309,-38586.4800894694
62627,-38050.6990298673,-30407.4043373065,-30407.4043373065,-36464.428750441,-38050.6990298673
62628,-37922.7961870724,-30398.5149054907,-30398.5149054907,-30735.1627616203,-37922.7961870724
62629,-38325.2920482294,-30599.8933856959,-30599.8933856959,-36647.0220461586,-38325.2920482294
62630,-38616.3093951085,-30522.5378724258,-30522.5378724258,-37272.0175420454,-38616.3093951085
62631,-37855.7334537986,-29918.1695997409,-29918.1695997409,-37017.9673507244,-37855.7334537986
62632,-38189.0192824943,-29922.1850644589,-29922.1850644589,-36742.4455617823,-38189.0192824943
62633,-37536.7012570602,-30167.8130831796,-30167.8130831796,-36643.2554185094,-37536.7012570602
62634,-37855.9967832271,-30396.0580865578,-30396.0580865578,-36657.6222404078,-37855.9967832271
62635,-37760.8176630184,-31180.6158872723,-31180.6158872723,-36299.2804623894,-37760.8176630184
62636,-37884.3087514751,-30919.454183745,-30919.454183745,-36519.7770374839,-37884.3087514751
62637,-37681.6159941672,-28995.5586892131,-28995.5586892131,-36472.104894576,-37681.6159941672
62638,-38153.4738564934,-29687.3459614469,-29687.3459614469,-36300.2694205781,-38153.4738564934
62639,-38108.6607325789,-29759.4776425976,-29759.4776425976,-36716.1328651773,-38108.6607325789
62640,-37566.2806976381,-29740.8950626174,-29740.8950626174,-36536.0709975096,-37566.2806976381
62641,-38023.1292536664,-30049.9976905478,-30049.9976905478,-36290.7984004442,-38023.1292536664
62642,-37764.5019024591,-30953.4748188862,-30953.4748188862,-35467.7512248447,-37764.5019024591
62643,-37924.5480343962,-29656.3430148659,-29656.3430148659,-36751.1966306507,-37924.5480343962
62644,-38347.90728309,-31130.280944327,-31130.280944327,-36543.5826951862,-38347.90728309
62645,-37787.6373630786,-30452.5409514505,-30452.5409514505,-36368.0477416279,-37787.6373630786
62646,-38097.9549987466,-30371.1970589648,-30371.1970589648,-36792.9827513996,-38097.9549987466
62647,-38068.8807723638,-30278.9183226566,-30278.9183226566,-36531.1459446906,-38068.8807723638
62648,-37346.3611061308,-30019.9554045203,-30019.9554045203,-36599.1265908621,-37346.3611061308
62649,-37541.341369189,-29752.8715115321,-29752.8715115321,-36623.2871691531,-37541.341369189
62650,-37266.4045199268,-30159.2765173348,-30159.2765173348,-36223.1650661086,-37266.4045199268
62651,-37066.028130765,-30021.6041971604,-30021.6041971604,-36566.0249607735,-37066.028130765
62652,-37338.1188616184,-29901.7045522451,-29901.7045522451,-36393.3265677097,-37338.1188616184
62653,-37895.8330416391,-29821.4348696372,-29821.4348696372,-36235.3589613031,-37895.8330416391
62654,-36904.3574984172,-29989.5582808479,-29989.5582808479,-36063.3567353866,-36904.3574984172
62655,-37553.8907066474,-29904.3241277214,-29904.3241277214,-35863.9308043756,-37553.8907066474
62656,-37753.319683172,-30216.1807666851,-30216.1807666851,-35225.8809300685,-37753.319683172
62657,-37794.7871381791,-30186.5901953281,-30186.5901953281,-36408.0920731468,-37794.7871381791
