# ChronoModel 2.0.18
# ChronoModel Project
# Date Format : BC/AD
iter,IUP Begin,IUP End,XXII
39336,-42845.4970074808,-42845.4970074808,-42845.4970074808
39337,-42714.0154731222,-42714.0154731222,-42714.0154731222
39338,-41511.6683073657,-41511.6683073657,-41511.6683073657
39339,-42537.0424334743,-42537.0424334743,-42537.0424334743
39340,-41438.3677494172,-41438.3677494172,-41438.3677494172
39341,-41071.5431458369,-41071.5431458369,-41071.5431458369
39342,-41248.6801667098,-41248.6801667098,-41248.6801667098
39343,-41706.7866001791,-41706.7866001791,-41706.7866001791
39344,-41896.8771615156,-41896.8771615156,-41896.8771615156
39345,-42176.5181901155,-42176.5181901155,-42176.5181901155
39346,-41972.0360533093,-41972.0360533093,-41972.0360533093
39347,-41213.7602902728,-41213.7602902728,-41213.7602902728
39348,-44189.4846434573,-44189.4846434573,-44189.4846434573
39349,-42486.2530945703,-42486.2530945703,-42486.2530945703
39350,-42516.1664772296,-42516.1664772296,-42516.1664772296
39351,-42095.0754710216,-42095.0754710216,-42095.0754710216
39352,-41765.4900971494,-41765.4900971494,-41765.4900971494
39353,-41711.2020593675,-41711.2020593675,-41711.2020593675
39354,-41337.1413144344,-41337.1413144344,-41337.1413144344
39355,-41454.2995933436,-41454.2995933436,-41454.2995933436
39356,-43216.8493302631,-43216.8493302631,-43216.8493302631
39357,-42276.672932999,-42276.672932999,-42276.672932999
39358,-42321.4137507134,-42321.4137507134,-42321.4137507134
39359,-42126.1211537292,-42126.1211537292,-42126.1211537292
39360,-42973.9865768451,-42973.9865768451,-42973.9865768451
39361,-41914.2475728912,-41914.2475728912,-41914.2475728912
39362,-42624.4007324853,-42624.4007324853,-42624.4007324853
39363,-41438.2979170705,-41438.2979170705,-41438.2979170705
39364,-42572.4786191081,-42572.4786191081,-42572.4786191081
39365,-42150.2529281937,-42150.2529281937,-42150.2529281937
39366,-41848.6995571948,-41848.6995571948,-41848.6995571948
39367,-42339.174765156,-42339.174765156,-42339.174765156
39368,-41577.5764417751,-41577.5764417751,-41577.5764417751
39369,-42733.5050791276,-42733.5050791276,-42733.5050791276
39370,-43535.8203840447,-43535.8203840447,-43535.8203840447
39371,-41497.385859213,-41497.385859213,-41497.385859213
39372,-41697.4293251248,-41697.4293251248,-41697.4293251248
39373,-41746.833115195,-41746.833115195,-41746.833115195
39374,-41505.1554946072,-41505.1554946072,-41505.1554946072
39375,-42039.326086372,-42039.326086372,-42039.326086372
39376,-41993.4721126173,-41993.4721126173,-41993.4721126173
39377,-42519.9633232034,-42519.9633232034,-42519.9633232034
39378,-43029.9928665249,-43029.9928665249,-43029.9928665249
39379,-43187.2155677033,-43187.2155677033,-43187.2155677033
39380,-41771.0880832942,-41771.0880832942,-41771.0880832942
39381,-43064.0390868402,-43064.0390868402,-43064.0390868402
39382,-42978.7416184741,-42978.7416184741,-42978.7416184741
39383,-41903.8240941927,-41903.8240941927,-41903.8240941927
39384,-41946.6752255319,-41946.6752255319,-41946.6752255319
39385,-41690.6733987265,-41690.6733987265,-41690.6733987265
39386,-42302.9144216747,-42302.9144216747,-42302.9144216747
39387,-41750.7886682199,-41750.7886682199,-41750.7886682199
39388,-41987.9274887272,-41987.9274887272,-41987.9274887272
39389,-41809.2005136442,-41809.2005136442,-41809.2005136442
39390,-42561.605902419,-42561.605902419,-42561.605902419
39391,-41947.8115774729,-41947.8115774729,-41947.8115774729
39392,-46902.6383867977,-46902.6383867977,-46902.6383867977
39393,-42180.0235865224,-42180.0235865224,-42180.0235865224
39394,-42625.9714760841,-42625.9714760841,-42625.9714760841
39395,-41515.4173824033,-41515.4173824033,-41515.4173824033
39396,-42032.1262227093,-42032.1262227093,-42032.1262227093
39397,-41757.0060160349,-41757.0060160349,-41757.0060160349
39398,-41652.1456617395,-41652.1456617395,-41652.1456617395
39399,-42117.0614479499,-42117.0614479499,-42117.0614479499
39400,-41355.9877402995,-41355.9877402995,-41355.9877402995
39401,-41524.5872634048,-41524.5872634048,-41524.5872634048
39402,-41868.2305248087,-41868.2305248087,-41868.2305248087
39403,-41911.1742818705,-41911.1742818705,-41911.1742818705
39404,-41733.2928795886,-41733.2928795886,-41733.2928795886
39405,-42064.6702198273,-42064.6702198273,-42064.6702198273
39406,-42134.8690859341,-42134.8690859341,-42134.8690859341
39407,-42063.684794135,-42063.684794135,-42063.684794135
39408,-41747.5449018119,-41747.5449018119,-41747.5449018119
39409,-41731.6307503037,-41731.6307503037,-41731.6307503037
39410,-42239.9268245065,-42239.9268245065,-42239.9268245065
39411,-42185.4356549778,-42185.4356549778,-42185.4356549778
39412,-42339.3117760411,-42339.3117760411,-42339.3117760411
39413,-41320.3294046868,-41320.3294046868,-41320.3294046868
39414,-41635.2269850616,-41635.2269850616,-41635.2269850616
39415,-41480.9689010651,-41480.9689010651,-41480.9689010651
39416,-42465.7049844214,-42465.7049844214,-42465.7049844214
39417,-42097.7646763693,-42097.7646763693,-42097.7646763693
39418,-42345.7099208045,-42345.7099208045,-42345.7099208045
39419,-41605.9474410306,-41605.9474410306,-41605.9474410306
39420,-42164.1538323708,-42164.1538323708,-42164.1538323708
39421,-41850.1231838344,-41850.1231838344,-41850.1231838344
39422,-41287.2328026803,-41287.2328026803,-41287.2328026803
39423,-42800.8591491764,-42800.8591491764,-42800.8591491764
39424,-41796.7518782452,-41796.7518782452,-41796.7518782452
39425,-41901.9156367038,-41901.9156367038,-41901.9156367038
39426,-41899.7807567862,-41899.7807567862,-41899.7807567862
39427,-41420.6889879928,-41420.6889879928,-41420.6889879928
39428,-41262.9337118904,-41262.9337118904,-41262.9337118904
39429,-41859.6562879211,-41859.6562879211,-41859.6562879211
39430,-41751.9641270029,-41751.9641270029,-41751.9641270029
39431,-42513.0496624924,-42513.0496624924,-42513.0496624924
39432,-42668.8856297213,-42668.8856297213,-42668.8856297213
39433,-41709.88799287,-41709.88799287,-41709.88799287
39434,-42030.8230261988,-42030.8230261988,-42030.8230261988
39435,-42408.1314141611,-42408.1314141611,-42408.1314141611
39436,-41794.097952199,-41794.097952199,-41794.097952199
39437,-41853.2031070336,-41853.2031070336,-41853.2031070336
39438,-41717.7784731409,-41717.7784731409,-41717.7784731409
39439,-41859.9507746272,-41859.9507746272,-41859.9507746272
39440,-42006.6927114925,-42006.6927114925,-42006.6927114925
39441,-42544.5511478477,-42544.5511478477,-42544.5511478477
39442,-42636.1302611612,-42636.1302611612,-42636.1302611612
39443,-42250.6523754676,-42250.6523754676,-42250.6523754676
39444,-41508.3611750191,-41508.3611750191,-41508.3611750191
39445,-42055.455145321,-42055.455145321,-42055.455145321
39446,-41655.7849568991,-41655.7849568991,-41655.7849568991
39447,-42581.5838974089,-42581.5838974089,-42581.5838974089
39448,-41911.825254355,-41911.825254355,-41911.825254355
39449,-42344.7545828844,-42344.7545828844,-42344.7545828844
39450,-41901.2494862183,-41901.2494862183,-41901.2494862183
39451,-41924.0354761549,-41924.0354761549,-41924.0354761549
39452,-41341.9065867891,-41341.9065867891,-41341.9065867891
39453,-41932.2037397973,-41932.2037397973,-41932.2037397973
39454,-42303.1802470672,-42303.1802470672,-42303.1802470672
39455,-41970.1509832689,-41970.1509832689,-41970.1509832689
39456,-41804.6114321901,-41804.6114321901,-41804.6114321901
39457,-41890.3989207176,-41890.3989207176,-41890.3989207176
39458,-42346.7430734015,-42346.7430734015,-42346.7430734015
39459,-42300.0281954541,-42300.0281954541,-42300.0281954541
39460,-41832.5977348841,-41832.5977348841,-41832.5977348841
39461,-42424.9195580577,-42424.9195580577,-42424.9195580577
39462,-43998.7594532459,-43998.7594532459,-43998.7594532459
39463,-42228.1255939745,-42228.1255939745,-42228.1255939745
39464,-42027.8132940812,-42027.8132940812,-42027.8132940812
39465,-44942.3970508341,-44942.3970508341,-44942.3970508341
39466,-41496.6974060629,-41496.6974060629,-41496.6974060629
39467,-43310.6288428297,-43310.6288428297,-43310.6288428297
39468,-42475.9649841333,-42475.9649841333,-42475.9649841333
39469,-42201.431551812,-42201.431551812,-42201.431551812
39470,-42261.3669109022,-42261.3669109022,-42261.3669109022
39471,-42438.5763427844,-42438.5763427844,-42438.5763427844
39472,-43540.2961935743,-43540.2961935743,-43540.2961935743
39473,-42304.3148194259,-42304.3148194259,-42304.3148194259
39474,-45146.6639989999,-45146.6639989999,-45146.6639989999
39475,-41813.542045423,-41813.542045423,-41813.542045423
39476,-41563.1694357662,-41563.1694357662,-41563.1694357662
39477,-41895.7949726628,-41895.7949726628,-41895.7949726628
39478,-42042.3487622684,-42042.3487622684,-42042.3487622684
39479,-41704.9956864661,-41704.9956864661,-41704.9956864661
39480,-41974.5802105538,-41974.5802105538,-41974.5802105538
39481,-42200.1910684154,-42200.1910684154,-42200.1910684154
39482,-41561.102956875,-41561.102956875,-41561.102956875
39483,-42282.8794071953,-42282.8794071953,-42282.8794071953
39484,-41984.2132548754,-41984.2132548754,-41984.2132548754
39485,-41883.2278434769,-41883.2278434769,-41883.2278434769
39486,-41498.3327704475,-41498.3327704475,-41498.3327704475
39487,-41716.0823015904,-41716.0823015904,-41716.0823015904
39488,-41150.8333981103,-41150.8333981103,-41150.8333981103
39489,-42019.1587109187,-42019.1587109187,-42019.1587109187
39490,-41646.2772703185,-41646.2772703185,-41646.2772703185
39491,-42282.7378990591,-42282.7378990591,-42282.7378990591
39492,-41904.6873128928,-41904.6873128928,-41904.6873128928
39493,-41054.9807830214,-41054.9807830214,-41054.9807830214
39494,-41516.5748876541,-41516.5748876541,-41516.5748876541
39495,-43403.0359467493,-43403.0359467493,-43403.0359467493
39496,-41520.9226424728,-41520.9226424728,-41520.9226424728
39497,-41552.7268251521,-41552.7268251521,-41552.7268251521
39498,-42403.9721674614,-42403.9721674614,-42403.9721674614
39499,-41547.6402660493,-41547.6402660493,-41547.6402660493
39500,-42131.5011750817,-42131.5011750817,-42131.5011750817
39501,-42138.7530348848,-42138.7530348848,-42138.7530348848
39502,-42525.2865838025,-42525.2865838025,-42525.2865838025
39503,-41498.5874023228,-41498.5874023228,-41498.5874023228
39504,-42340.8973741656,-42340.8973741656,-42340.8973741656
39505,-42527.4061312871,-42527.4061312871,-42527.4061312871
39506,-41764.8719437237,-41764.8719437237,-41764.8719437237
39507,-42406.7250124579,-42406.7250124579,-42406.7250124579
39508,-41492.2833412076,-41492.2833412076,-41492.2833412076
39509,-41713.4501553015,-41713.4501553015,-41713.4501553015
39510,-42797.4720294146,-42797.4720294146,-42797.4720294146
39511,-41538.7677441596,-41538.7677441596,-41538.7677441596
39512,-41493.42552122,-41493.42552122,-41493.42552122
39513,-43483.1426515882,-43483.1426515882,-43483.1426515882
39514,-42241.7147306541,-42241.7147306541,-42241.7147306541
39515,-41521.0761857802,-41521.0761857802,-41521.0761857802
39516,-41977.1340410077,-41977.1340410077,-41977.1340410077
39517,-41843.1291407822,-41843.1291407822,-41843.1291407822
39518,-41503.8641373797,-41503.8641373797,-41503.8641373797
39519,-42261.0036028978,-42261.0036028978,-42261.0036028978
39520,-42153.8661500428,-42153.8661500428,-42153.8661500428
39521,-42130.124820844,-42130.124820844,-42130.124820844
39522,-42257.5639096159,-42257.5639096159,-42257.5639096159
39523,-41903.2422958626,-41903.2422958626,-41903.2422958626
39524,-42074.7002332605,-42074.7002332605,-42074.7002332605
39525,-42020.8314123638,-42020.8314123638,-42020.8314123638
39526,-42163.3285190064,-42163.3285190064,-42163.3285190064
39527,-42255.4089863398,-42255.4089863398,-42255.4089863398
39528,-42360.3832520531,-42360.3832520531,-42360.3832520531
39529,-41974.2285554097,-41974.2285554097,-41974.2285554097
39530,-43684.6631425826,-43684.6631425826,-43684.6631425826
39531,-42411.076989289,-42411.076989289,-42411.076989289
39532,-42020.9385742532,-42020.9385742532,-42020.9385742532
39533,-41930.1811800689,-41930.1811800689,-41930.1811800689
39534,-41500.8688326757,-41500.8688326757,-41500.8688326757
39535,-42959.3387167121,-42959.3387167121,-42959.3387167121
39536,-41732.8043261134,-41732.8043261134,-41732.8043261134
39537,-42147.8347548074,-42147.8347548074,-42147.8347548074
39538,-42125.5966990039,-42125.5966990039,-42125.5966990039
39539,-41914.0364559841,-41914.0364559841,-41914.0364559841
39540,-42029.9637192095,-42029.9637192095,-42029.9637192095
39541,-41930.6079599366,-41930.6079599366,-41930.6079599366
39542,-41961.2290510213,-41961.2290510213,-41961.2290510213
39543,-41483.4642062908,-41483.4642062908,-41483.4642062908
39544,-41921.4745346895,-41921.4745346895,-41921.4745346895
39545,-41915.4369683465,-41915.4369683465,-41915.4369683465
39546,-42075.0687046271,-42075.0687046271,-42075.0687046271
39547,-41486.6120718928,-41486.6120718928,-41486.6120718928
39548,-41967.2307990502,-41967.2307990502,-41967.2307990502
39549,-42473.6802105105,-42473.6802105105,-42473.6802105105
39550,-42289.0515341849,-42289.0515341849,-42289.0515341849
39551,-42087.6128913322,-42087.6128913322,-42087.6128913322
39552,-44395.3734121094,-44395.3734121094,-44395.3734121094
39553,-47113.3566342746,-47113.3566342746,-47113.3566342746
39554,-43746.3917634036,-43746.3917634036,-43746.3917634036
39555,-41468.3568521986,-41468.3568521986,-41468.3568521986
39556,-41706.9174083592,-41706.9174083592,-41706.9174083592
39557,-41601.8911237091,-41601.8911237091,-41601.8911237091
39558,-42245.0308387571,-42245.0308387571,-42245.0308387571
39559,-42008.3786894002,-42008.3786894002,-42008.3786894002
39560,-42000.7962727122,-42000.7962727122,-42000.7962727122
39561,-41691.2469909728,-41691.2469909728,-41691.2469909728
39562,-41478.8255813188,-41478.8255813188,-41478.8255813188
39563,-41827.2481535405,-41827.2481535405,-41827.2481535405
39564,-42379.5791178615,-42379.5791178615,-42379.5791178615
39565,-42622.5357920908,-42622.5357920908,-42622.5357920908
39566,-42373.0007783303,-42373.0007783303,-42373.0007783303
39567,-42612.2131166344,-42612.2131166344,-42612.2131166344
39568,-41955.0720181539,-41955.0720181539,-41955.0720181539
39569,-41941.2584935174,-41941.2584935174,-41941.2584935174
39570,-41808.1251427622,-41808.1251427622,-41808.1251427622
39571,-43788.0213432133,-43788.0213432133,-43788.0213432133
39572,-41835.6547531829,-41835.6547531829,-41835.6547531829
39573,-42253.8052941648,-42253.8052941648,-42253.8052941648
39574,-41446.750803473,-41446.750803473,-41446.750803473
39575,-42894.0691289373,-42894.0691289373,-42894.0691289373
39576,-41960.6618902307,-41960.6618902307,-41960.6618902307
39577,-42134.871796349,-42134.871796349,-42134.871796349
39578,-41864.8884510779,-41864.8884510779,-41864.8884510779
39579,-41436.4582552567,-41436.4582552567,-41436.4582552567
39580,-41369.3769454094,-41369.3769454094,-41369.3769454094
39581,-41834.1843274842,-41834.1843274842,-41834.1843274842
39582,-41936.0123193656,-41936.0123193656,-41936.0123193656
39583,-41439.313005956,-41439.313005956,-41439.313005956
39584,-42012.6487191683,-42012.6487191683,-42012.6487191683
39585,-41853.6297284681,-41853.6297284681,-41853.6297284681
39586,-42171.3275017026,-42171.3275017026,-42171.3275017026
39587,-41406.4209564499,-41406.4209564499,-41406.4209564499
39588,-41374.8620068282,-41374.8620068282,-41374.8620068282
39589,-41852.0057520181,-41852.0057520181,-41852.0057520181
39590,-42327.0014054475,-42327.0014054475,-42327.0014054475
39591,-41955.0856306875,-41955.0856306875,-41955.0856306875
39592,-42071.0600503928,-42071.0600503928,-42071.0600503928
39593,-42170.5411866413,-42170.5411866413,-42170.5411866413
39594,-41601.1485564354,-41601.1485564354,-41601.1485564354
39595,-42371.3388292757,-42371.3388292757,-42371.3388292757
39596,-41615.3983022712,-41615.3983022712,-41615.3983022712
39597,-41654.1866389367,-41654.1866389367,-41654.1866389367
39598,-41674.6314564891,-41674.6314564891,-41674.6314564891
39599,-42191.5575489413,-42191.5575489413,-42191.5575489413
39600,-41454.2604680386,-41454.2604680386,-41454.2604680386
39601,-41952.8577781026,-41952.8577781026,-41952.8577781026
39602,-42415.7995238678,-42415.7995238678,-42415.7995238678
39603,-42007.9611461034,-42007.9611461034,-42007.9611461034
39604,-41835.3063012265,-41835.3063012265,-41835.3063012265
39605,-41684.9317691294,-41684.9317691294,-41684.9317691294
39606,-42675.5072999641,-42675.5072999641,-42675.5072999641
39607,-41538.242892519,-41538.242892519,-41538.242892519
39608,-41805.9753054048,-41805.9753054048,-41805.9753054048
39609,-41502.2698897248,-41502.2698897248,-41502.2698897248
39610,-42029.3799248317,-42029.3799248317,-42029.3799248317
39611,-42067.5342030988,-42067.5342030988,-42067.5342030988
39612,-41352.6017248308,-41352.6017248308,-41352.6017248308
39613,-42111.0837781237,-42111.0837781237,-42111.0837781237
39614,-42407.0848377128,-42407.0848377128,-42407.0848377128
39615,-42597.3651588021,-42597.3651588021,-42597.3651588021
39616,-41641.6815519627,-41641.6815519627,-41641.6815519627
39617,-41206.7821386293,-41206.7821386293,-41206.7821386293
39618,-41997.16562921,-41997.16562921,-41997.16562921
39619,-42304.5439559966,-42304.5439559966,-42304.5439559966
39620,-41935.1298165938,-41935.1298165938,-41935.1298165938
