# ChronoModel 2.0.18
# ChronoModel Project
# Date Format : BC/AD
iter,EPI Begin,EPI End,V
55878,-28341.0791440909,-28341.0791440909,-28341.0791440909
55879,-27735.3963410687,-27735.3963410687,-27735.3963410687
55880,-27801.5954354415,-27801.5954354415,-27801.5954354415
55881,-28573.0136568618,-28573.0136568618,-28573.0136568618
55882,-28149.2406228702,-28149.2406228702,-28149.2406228702
55883,-27648.1842770303,-27648.1842770303,-27648.1842770303
55884,-27674.8825123461,-27674.8825123461,-27674.8825123461
55885,-27743.9216629196,-27743.9216629196,-27743.9216629196
55886,-28349.4883557923,-28349.4883557923,-28349.4883557923
55887,-27517.7027428683,-27517.7027428683,-27517.7027428683
55888,-28034.3930883129,-28034.3930883129,-28034.3930883129
55889,-28236.6775917997,-28236.6775917997,-28236.6775917997
55890,-27984.5730832734,-27984.5730832734,-27984.5730832734
55891,-28121.2667776414,-28121.2667776414,-28121.2667776414
55892,-27400.6166078225,-27400.6166078225,-27400.6166078225
55893,-28050.3101443487,-28050.3101443487,-28050.3101443487
55894,-27528.6598468815,-27528.6598468815,-27528.6598468815
55895,-28099.8251529459,-28099.8251529459,-28099.8251529459
55896,-28118.0081634516,-28118.0081634516,-28118.0081634516
55897,-27383.4717356025,-27383.4717356025,-27383.4717356025
55898,-27896.4671149138,-27896.4671149138,-27896.4671149138
55899,-27963.3962523066,-27963.3962523066,-27963.3962523066
55900,-29348.1704677036,-29348.1704677036,-29348.1704677036
55901,-27684.2846330419,-27684.2846330419,-27684.2846330419
55902,-25176.9657978792,-25176.9657978792,-25176.9657978792
55903,-28046.1883523771,-28046.1883523771,-28046.1883523771
55904,-28842.7927018774,-28842.7927018774,-28842.7927018774
55905,-28134.6751597566,-28134.6751597566,-28134.6751597566
55906,-28031.522782853,-28031.522782853,-28031.522782853
55907,-28111.8969031078,-28111.8969031078,-28111.8969031078
55908,-28790.4907463917,-28790.4907463917,-28790.4907463917
55909,-28331.290533836,-28331.290533836,-28331.290533836
55910,-28222.2112789279,-28222.2112789279,-28222.2112789279
55911,-27957.1514387185,-27957.1514387185,-27957.1514387185
55912,-28044.9559677033,-28044.9559677033,-28044.9559677033
55913,-28569.7817063595,-28569.7817063595,-28569.7817063595
55914,-27778.7034041479,-27778.7034041479,-27778.7034041479
55915,-28089.8579616335,-28089.8579616335,-28089.8579616335
55916,-27967.1273105863,-27967.1273105863,-27967.1273105863
55917,-28513.2158499869,-28513.2158499869,-28513.2158499869
55918,-28469.1474270388,-28469.1474270388,-28469.1474270388
55919,-28227.2752358074,-28227.2752358074,-28227.2752358074
55920,-28064.7675547425,-28064.7675547425,-28064.7675547425
55921,-27686.3166376715,-27686.3166376715,-27686.3166376715
55922,-27582.3252697305,-27582.3252697305,-27582.3252697305
55923,-28338.7843836298,-28338.7843836298,-28338.7843836298
55924,-27772.819250313,-27772.819250313,-27772.819250313
55925,-27222.8456683821,-27222.8456683821,-27222.8456683821
55926,-28196.338323969,-28196.338323969,-28196.338323969
55927,-28519.0717568036,-28519.0717568036,-28519.0717568036
55928,-27328.3367926933,-27328.3367926933,-27328.3367926933
55929,-27620.0320308978,-27620.0320308978,-27620.0320308978
55930,-29130.583019259,-29130.583019259,-29130.583019259
55931,-27951.8152858354,-27951.8152858354,-27951.8152858354
55932,-27884.3447053519,-27884.3447053519,-27884.3447053519
55933,-28331.248788743,-28331.248788743,-28331.248788743
55934,-27965.0916488403,-27965.0916488403,-27965.0916488403
55935,-27906.463381258,-27906.463381258,-27906.463381258
55936,-27707.6229435589,-27707.6229435589,-27707.6229435589
55937,-27887.3336862803,-27887.3336862803,-27887.3336862803
55938,-27657.5821110066,-27657.5821110066,-27657.5821110066
55939,-29040.4548942923,-29040.4548942923,-29040.4548942923
55940,-28256.6304043372,-28256.6304043372,-28256.6304043372
55941,-28145.8310403658,-28145.8310403658,-28145.8310403658
55942,-27850.2040243228,-27850.2040243228,-27850.2040243228
55943,-27657.752273634,-27657.752273634,-27657.752273634
55944,-28680.0638796002,-28680.0638796002,-28680.0638796002
55945,-28180.329158596,-28180.329158596,-28180.329158596
55946,-28377.7404838792,-28377.7404838792,-28377.7404838792
55947,-27931.4668959972,-27931.4668959972,-27931.4668959972
55948,-27741.431558301,-27741.431558301,-27741.431558301
55949,-27390.2083594524,-27390.2083594524,-27390.2083594524
55950,-27936.7275052991,-27936.7275052991,-27936.7275052991
55951,-27116.18918665,-27116.18918665,-27116.18918665
55952,-27712.366657004,-27712.366657004,-27712.366657004
55953,-27784.3886303981,-27784.3886303981,-27784.3886303981
55954,-27841.9999712907,-27841.9999712907,-27841.9999712907
55955,-29169.3663316752,-29169.3663316752,-29169.3663316752
55956,-27837.5474371818,-27837.5474371818,-27837.5474371818
55957,-28508.1329944923,-28508.1329944923,-28508.1329944923
55958,-27945.2017646254,-27945.2017646254,-27945.2017646254
55959,-28314.3250733372,-28314.3250733372,-28314.3250733372
55960,-27894.4141072034,-27894.4141072034,-27894.4141072034
55961,-28023.4564961047,-28023.4564961047,-28023.4564961047
55962,-28562.8206677233,-28562.8206677233,-28562.8206677233
55963,-27500.2020226758,-27500.2020226758,-27500.2020226758
55964,-28387.4219769336,-28387.4219769336,-28387.4219769336
55965,-28024.7359894598,-28024.7359894598,-28024.7359894598
55966,-28341.2406699561,-28341.2406699561,-28341.2406699561
55967,-28026.2521314684,-28026.2521314684,-28026.2521314684
55968,-27801.0190320419,-27801.0190320419,-27801.0190320419
55969,-28359.7762726854,-28359.7762726854,-28359.7762726854
55970,-28460.5600500069,-28460.5600500069,-28460.5600500069
55971,-28663.2189427037,-28663.2189427037,-28663.2189427037
55972,-26948.9653984525,-26948.9653984525,-26948.9653984525
55973,-27746.1604491444,-27746.1604491444,-27746.1604491444
55974,-28177.9564228266,-28177.9564228266,-28177.9564228266
55975,-28454.2756844133,-28454.2756844133,-28454.2756844133
55976,-28108.7878439089,-28108.7878439089,-28108.7878439089
55977,-28474.3563107642,-28474.3563107642,-28474.3563107642
55978,-27882.8737228996,-27882.8737228996,-27882.8737228996
55979,-28174.2409930023,-28174.2409930023,-28174.2409930023
55980,-28151.5354305789,-28151.5354305789,-28151.5354305789
55981,-27757.5219240912,-27757.5219240912,-27757.5219240912
55982,-28358.9501922895,-28358.9501922895,-28358.9501922895
55983,-27472.9148464262,-27472.9148464262,-27472.9148464262
55984,-28367.0123006379,-28367.0123006379,-28367.0123006379
55985,-28120.7825533794,-28120.7825533794,-28120.7825533794
55986,-27872.7615802432,-27872.7615802432,-27872.7615802432
55987,-27991.7601918656,-27991.7601918656,-27991.7601918656
55988,-27892.6575937868,-27892.6575937868,-27892.6575937868
55989,-27802.2905068146,-27802.2905068146,-27802.2905068146
55990,-28375.9801803395,-28375.9801803395,-28375.9801803395
55991,-27734.4829979249,-27734.4829979249,-27734.4829979249
55992,-27896.2295800283,-27896.2295800283,-27896.2295800283
55993,-28033.1992599681,-28033.1992599681,-28033.1992599681
55994,-27820.584692137,-27820.584692137,-27820.584692137
55995,-27973.2911495084,-27973.2911495084,-27973.2911495084
55996,-28508.8619004811,-28508.8619004811,-28508.8619004811
55997,-28578.8845396058,-28578.8845396058,-28578.8845396058
55998,-27736.7384598559,-27736.7384598559,-27736.7384598559
55999,-28162.2346448363,-28162.2346448363,-28162.2346448363
56000,-25780.93044986,-25780.93044986,-25780.93044986
56001,-27838.0533004465,-27838.0533004465,-27838.0533004465
56002,-28677.1886200526,-28677.1886200526,-28677.1886200526
56003,-27836.9939330858,-27836.9939330858,-27836.9939330858
56004,-27818.5755609158,-27818.5755609158,-27818.5755609158
56005,-27848.6131045682,-27848.6131045682,-27848.6131045682
56006,-28304.2725604429,-28304.2725604429,-28304.2725604429
56007,-28295.8981782357,-28295.8981782357,-28295.8981782357
56008,-27564.6337531353,-27564.6337531353,-27564.6337531353
56009,-28502.4899064775,-28502.4899064775,-28502.4899064775
56010,-28152.418314043,-28152.418314043,-28152.418314043
56011,-27871.614619424,-27871.614619424,-27871.614619424
56012,-28121.9936747746,-28121.9936747746,-28121.9936747746
56013,-28431.6075223953,-28431.6075223953,-28431.6075223953
56014,-27926.4829288017,-27926.4829288017,-27926.4829288017
56015,-27718.3035208062,-27718.3035208062,-27718.3035208062
56016,-27947.465241274,-27947.465241274,-27947.465241274
56017,-28112.6887301678,-28112.6887301678,-28112.6887301678
56018,-28049.3024663381,-28049.3024663381,-28049.3024663381
56019,-28248.2217161945,-28248.2217161945,-28248.2217161945
56020,-27870.123308376,-27870.123308376,-27870.123308376
56021,-28329.488558263,-28329.488558263,-28329.488558263
56022,-27799.1497172179,-27799.1497172179,-27799.1497172179
56023,-28031.5627599122,-28031.5627599122,-28031.5627599122
56024,-27788.5874183681,-27788.5874183681,-27788.5874183681
56025,-28049.0953813897,-28049.0953813897,-28049.0953813897
56026,-28083.2804687069,-28083.2804687069,-28083.2804687069
56027,-27954.5221897667,-27954.5221897667,-27954.5221897667
56028,-28099.0680880709,-28099.0680880709,-28099.0680880709
56029,-28993.590611076,-28993.590611076,-28993.590611076
56030,-28136.5665844845,-28136.5665844845,-28136.5665844845
56031,-27547.0629006681,-27547.0629006681,-27547.0629006681
56032,-28130.3867878741,-28130.3867878741,-28130.3867878741
56033,-28809.5070027863,-28809.5070027863,-28809.5070027863
56034,-28095.1986857461,-28095.1986857461,-28095.1986857461
56035,-28040.5132818485,-28040.5132818485,-28040.5132818485
56036,-28325.6100621199,-28325.6100621199,-28325.6100621199
56037,-28193.6798946141,-28193.6798946141,-28193.6798946141
56038,-27430.7643418098,-27430.7643418098,-27430.7643418098
56039,-27575.4008616195,-27575.4008616195,-27575.4008616195
56040,-27574.3131711214,-27574.3131711214,-27574.3131711214
56041,-28553.5509556823,-28553.5509556823,-28553.5509556823
56042,-27479.3040582768,-27479.3040582768,-27479.3040582768
56043,-27966.3304426206,-27966.3304426206,-27966.3304426206
56044,-27884.2198020232,-27884.2198020232,-27884.2198020232
56045,-28950.3829855365,-28950.3829855365,-28950.3829855365
56046,-28717.6439519681,-28717.6439519681,-28717.6439519681
56047,-27831.6010127419,-27831.6010127419,-27831.6010127419
56048,-28253.5322947922,-28253.5322947922,-28253.5322947922
56049,-28009.3148115011,-28009.3148115011,-28009.3148115011
56050,-27751.1792059145,-27751.1792059145,-27751.1792059145
56051,-27810.7566153655,-27810.7566153655,-27810.7566153655
56052,-29116.5425641283,-29116.5425641283,-29116.5425641283
56053,-27455.8173378783,-27455.8173378783,-27455.8173378783
56054,-28169.9777168827,-28169.9777168827,-28169.9777168827
56055,-28063.7258500144,-28063.7258500144,-28063.7258500144
56056,-27830.0501334739,-27830.0501334739,-27830.0501334739
56057,-28182.5645708751,-28182.5645708751,-28182.5645708751
56058,-27654.6021157308,-27654.6021157308,-27654.6021157308
56059,-28451.5739927764,-28451.5739927764,-28451.5739927764
56060,-28231.9703387193,-28231.9703387193,-28231.9703387193
56061,-26906.7179739064,-26906.7179739064,-26906.7179739064
56062,-27125.487191417,-27125.487191417,-27125.487191417
56063,-27247.7172550077,-27247.7172550077,-27247.7172550077
56064,-27168.5323076037,-27168.5323076037,-27168.5323076037
56065,-28048.5732794606,-28048.5732794606,-28048.5732794606
56066,-28188.7719289244,-28188.7719289244,-28188.7719289244
56067,-27844.7994360743,-27844.7994360743,-27844.7994360743
56068,-27499.6151255757,-27499.6151255757,-27499.6151255757
56069,-27874.3305292544,-27874.3305292544,-27874.3305292544
56070,-27697.2185328877,-27697.2185328877,-27697.2185328877
56071,-30156.348163412,-30156.348163412,-30156.348163412
56072,-28491.2883538241,-28491.2883538241,-28491.2883538241
56073,-27848.7050963351,-27848.7050963351,-27848.7050963351
56074,-28991.6040807146,-28991.6040807146,-28991.6040807146
56075,-28074.1199097814,-28074.1199097814,-28074.1199097814
56076,-27870.3901221129,-27870.3901221129,-27870.3901221129
56077,-27318.5930932222,-27318.5930932222,-27318.5930932222
56078,-27828.3500593617,-27828.3500593617,-27828.3500593617
56079,-28261.9195674987,-28261.9195674987,-28261.9195674987
56080,-27753.5524615188,-27753.5524615188,-27753.5524615188
56081,-29081.0897085453,-29081.0897085453,-29081.0897085453
56082,-28244.8692365038,-28244.8692365038,-28244.8692365038
56083,-28264.1059665942,-28264.1059665942,-28264.1059665942
56084,-27685.7788057596,-27685.7788057596,-27685.7788057596
56085,-27625.8466828253,-27625.8466828253,-27625.8466828253
56086,-28126.858955219,-28126.858955219,-28126.858955219
56087,-27684.7055870559,-27684.7055870559,-27684.7055870559
56088,-28236.4479520963,-28236.4479520963,-28236.4479520963
56089,-27971.1824382883,-27971.1824382883,-27971.1824382883
56090,-27964.1170177395,-27964.1170177395,-27964.1170177395
56091,-27965.0919209936,-27965.0919209936,-27965.0919209936
56092,-28165.907811982,-28165.907811982,-28165.907811982
56093,-28207.3034919126,-28207.3034919126,-28207.3034919126
56094,-27374.0064359814,-27374.0064359814,-27374.0064359814
56095,-28116.9985009175,-28116.9985009175,-28116.9985009175
56096,-27944.2780863955,-27944.2780863955,-27944.2780863955
56097,-27606.9705581741,-27606.9705581741,-27606.9705581741
56098,-27867.9453005158,-27867.9453005158,-27867.9453005158
56099,-28431.5231389843,-28431.5231389843,-28431.5231389843
56100,-27945.3446785575,-27945.3446785575,-27945.3446785575
56101,-28165.4871288771,-28165.4871288771,-28165.4871288771
56102,-27951.1431091063,-27951.1431091063,-27951.1431091063
56103,-28255.1988028588,-28255.1988028588,-28255.1988028588
56104,-27704.3804074494,-27704.3804074494,-27704.3804074494
56105,-28305.7089727172,-28305.7089727172,-28305.7089727172
56106,-28073.9829298825,-28073.9829298825,-28073.9829298825
56107,-27867.1245918961,-27867.1245918961,-27867.1245918961
56108,-28697.6550436952,-28697.6550436952,-28697.6550436952
56109,-27704.4510607461,-27704.4510607461,-27704.4510607461
56110,-27880.3689186121,-27880.3689186121,-27880.3689186121
56111,-27980.1771624154,-27980.1771624154,-27980.1771624154
56112,-27988.7130928202,-27988.7130928202,-27988.7130928202
56113,-29177.7862092491,-29177.7862092491,-29177.7862092491
56114,-28637.1922914266,-28637.1922914266,-28637.1922914266
56115,-26878.294196811,-26878.294196811,-26878.294196811
56116,-27498.8435213096,-27498.8435213096,-27498.8435213096
56117,-28398.8353242702,-28398.8353242702,-28398.8353242702
56118,-27738.2454541126,-27738.2454541126,-27738.2454541126
56119,-27731.9228132152,-27731.9228132152,-27731.9228132152
56120,-27834.0845801654,-27834.0845801654,-27834.0845801654
56121,-28257.7220039826,-28257.7220039826,-28257.7220039826
56122,-27784.9332827955,-27784.9332827955,-27784.9332827955
56123,-27994.2482040411,-27994.2482040411,-27994.2482040411
56124,-28065.012107043,-28065.012107043,-28065.012107043
56125,-27509.4227545573,-27509.4227545573,-27509.4227545573
56126,-28139.86240822,-28139.86240822,-28139.86240822
56127,-28064.0396071638,-28064.0396071638,-28064.0396071638
56128,-27844.9028496991,-27844.9028496991,-27844.9028496991
56129,-28413.4250414062,-28413.4250414062,-28413.4250414062
56130,-27657.7795605901,-27657.7795605901,-27657.7795605901
56131,-28034.0101559485,-28034.0101559485,-28034.0101559485
56132,-27979.9453556716,-27979.9453556716,-27979.9453556716
56133,-26680.9612929435,-26680.9612929435,-26680.9612929435
56134,-27707.8466439071,-27707.8466439071,-27707.8466439071
56135,-28345.1437668588,-28345.1437668588,-28345.1437668588
56136,-27810.4861472228,-27810.4861472228,-27810.4861472228
56137,-28377.5437072951,-28377.5437072951,-28377.5437072951
56138,-27522.5444230958,-27522.5444230958,-27522.5444230958
56139,-27838.8608946365,-27838.8608946365,-27838.8608946365
56140,-28198.3859246076,-28198.3859246076,-28198.3859246076
56141,-27891.0552255745,-27891.0552255745,-27891.0552255745
56142,-27790.0557794117,-27790.0557794117,-27790.0557794117
56143,-27609.9217320744,-27609.9217320744,-27609.9217320744
56144,-27538.5211190081,-27538.5211190081,-27538.5211190081
56145,-27786.5338190962,-27786.5338190962,-27786.5338190962
56146,-30127.5359573396,-30127.5359573396,-30127.5359573396
56147,-28114.1728567952,-28114.1728567952,-28114.1728567952
56148,-27941.3840474839,-27941.3840474839,-27941.3840474839
56149,-28266.0564789289,-28266.0564789289,-28266.0564789289
56150,-28368.2746017484,-28368.2746017484,-28368.2746017484
56151,-28010.9320967672,-28010.9320967672,-28010.9320967672
56152,-28198.7127203795,-28198.7127203795,-28198.7127203795
56153,-28061.6006101391,-28061.6006101391,-28061.6006101391
56154,-27755.3046672572,-27755.3046672572,-27755.3046672572
56155,-28173.3711198738,-28173.3711198738,-28173.3711198738
56156,-28072.1973787888,-28072.1973787888,-28072.1973787888
56157,-27650.6462960455,-27650.6462960455,-27650.6462960455
56158,-27383.721716905,-27383.721716905,-27383.721716905
56159,-28346.5778824662,-28346.5778824662,-28346.5778824662
56160,-28029.8503290477,-28029.8503290477,-28029.8503290477
56161,-27525.8020901164,-27525.8020901164,-27525.8020901164
56162,-28236.2666060737,-28236.2666060737,-28236.2666060737
56163,-28222.8609712182,-28222.8609712182,-28222.8609712182
